date,term,spot,forward_force
1982-04-30T00:00:00Z,5,0.13039235983027017,0.12939043776387826
1982-04-30T00:00:00Z,6,0.13317821527957696,0.1373336205654151
1982-04-30T00:00:00Z,7,0.13607102415641953,0.1428732889694102
1982-04-30T00:00:00Z,8,0.13854495037488307,0.14497782550313065
1982-04-30T00:00:00Z,9,0.14032816174769697,0.14383603671420864
1982-04-30T00:00:00Z,10,0.14133693642598746,0.14015852573633358
1982-04-30T00:00:00Z,11,0.1415962873075129,0.1346996196936503
1982-04-30T00:00:00Z,12,0.1411855657317947,0.12810941851899083
1982-04-30T00:00:00Z,13,0.1402020468164471,0.12085894634406724
1982-04-30T00:00:00Z,14,0.1387406776760514,0.113250513696326
1982-04-30T00:00:00Z,15,0.1368854845939803,0.10546562463594245
1982-04-30T00:00:00Z,16,0.13470701593257364,0.09760432178806155
1982-04-30T00:00:00Z,17,0.13226201876847501,0.08970440188936157
1982-04-30T00:00:00Z,18,0.12959540383681195,0.081775228546487
1982-04-30T00:00:00Z,19,NA,0.081775228546487
1982-04-30T00:00:00Z,20,NA,0.081775228546487
1982-04-30T00:00:00Z,21,NA,0.081775228546487
1982-04-30T00:00:00Z,22,NA,0.081775228546487
1982-04-30T00:00:00Z,23,NA,0.081775228546487
1982-04-30T00:00:00Z,24,NA,0.081775228546487
1982-04-30T00:00:00Z,25,NA,0.081775228546487
1982-04-30T00:00:00Z,26,NA,0.081775228546487
1982-04-30T00:00:00Z,27,NA,0.081775228546487
1982-04-30T00:00:00Z,28,NA,0.081775228546487
1982-04-30T00:00:00Z,29,NA,0.081775228546487
1982-04-30T00:00:00Z,30,NA,0.081775228546487
1982-04-30T00:00:00Z,31,NA,0.081775228546487
1982-04-30T00:00:00Z,32,NA,0.081775228546487
1982-04-30T00:00:00Z,33,NA,0.081775228546487
1982-04-30T00:00:00Z,34,NA,0.081775228546487
1982-04-30T00:00:00Z,35,NA,0.081775228546487
1982-04-30T00:00:00Z,36,NA,0.081775228546487
1982-04-30T00:00:00Z,37,NA,0.081775228546487
1982-04-30T00:00:00Z,38,NA,0.081775228546487
1982-04-30T00:00:00Z,39,NA,0.081775228546487
1982-04-30T00:00:00Z,40,NA,0.081775228546487
1982-05-31T00:00:00Z,1,0.12070545746566622,0.11395835975763186
1982-05-31T00:00:00Z,2,0.1217924565400978,0.11589726753146107
1982-05-31T00:00:00Z,3,0.12259709355285243,0.11707887618320739
1982-05-31T00:00:00Z,4,0.12398149656692802,0.12057465335541695
1982-05-31T00:00:00Z,5,0.12662589062161725,0.1286269852518796
1982-05-31T00:00:00Z,6,0.1299965105348698,0.1371511261038555
1982-05-31T00:00:00Z,7,0.13331347832685722,0.14273209755682958
1982-05-31T00:00:00Z,8,0.13606879994749307,0.14457168865280345
1982-05-31T00:00:00Z,9,0.13802713142965414,0.1430745363256365
1982-05-31T00:00:00Z,10,0.13914338628655,0.1391000534225999
1982-05-31T00:00:00Z,11,0.13947432994414036,0.13347181760044702
1982-05-31T00:00:00Z,12,0.13912017279085637,0.12683677240154867
1982-05-31T00:00:00Z,13,0.13818865825924717,0.11962109846350555
1982-05-31T00:00:00Z,14,0.13677830150151224,0.11207961116562992
1982-05-31T00:00:00Z,15,0.1349736831662933,0.10436701663141834
1982-05-31T00:00:00Z,16,0.13284527091403808,0.09657654982656516
1982-05-31T00:00:00Z,17,0.13044976351894938,0.08874625368908018
1982-05-31T00:00:00Z,18,0.12783213778799,0.08088713979650208
1982-05-31T00:00:00Z,19,NA,0.08088713979650208
1982-05-31T00:00:00Z,20,NA,0.08088713979650208
1982-05-31T00:00:00Z,21,NA,0.08088713979650208
1982-05-31T00:00:00Z,22,NA,0.08088713979650208
1982-05-31T00:00:00Z,23,NA,0.08088713979650208
1982-05-31T00:00:00Z,24,NA,0.08088713979650208
1982-05-31T00:00:00Z,25,NA,0.08088713979650208
1982-05-31T00:00:00Z,26,NA,0.08088713979650208
1982-05-31T00:00:00Z,27,NA,0.08088713979650208
1982-05-31T00:00:00Z,28,NA,0.08088713979650208
1982-05-31T00:00:00Z,29,NA,0.08088713979650208
1982-05-31T00:00:00Z,30,NA,0.08088713979650208
1982-05-31T00:00:00Z,31,NA,0.08088713979650208
1982-05-31T00:00:00Z,32,NA,0.08088713979650208
1982-05-31T00:00:00Z,33,NA,0.08088713979650208
1982-05-31T00:00:00Z,34,NA,0.08088713979650208
1982-05-31T00:00:00Z,35,NA,0.08088713979650208
1982-05-31T00:00:00Z,36,NA,0.08088713979650208
1982-05-31T00:00:00Z,37,NA,0.08088713979650208
1982-05-31T00:00:00Z,38,NA,0.08088713979650208
