"","country","Sex","Year","Age","mu","delta","fx","spx","vs","sEx","ax","hp","hc","dp","dc","Hp","Hc","Dp","Dc","rho","phi","xt"
"357","England and Wales","Females",1979,101,0.48042147767893,0.129241407197049,0.0018034048222483,0.00465549966215698,0.0103830648752866,4.83383550190507e-05,1.95665294361227,8.4447151274011e-05,0.00357269477844437,2.16822670009849e-05,0.00357269477844437,4.31589830734667e-05,0.00182592155144726,1.10813044652447e-05,0.00182592155144726,0.0103025884027128,0.103878531045824,2
"358","England and Wales","Females",1979,102,0.515242473501708,0.129242194362404,0.00116849203641997,0.00285209483990868,0.00912423719352219,2.60231898177475e-05,1.77699313351712,3.90082227055917e-05,0.00178417564273949,9.45843575580191e-06,0.00178417564273949,2.19518139771225e-05,0.0010040419454003,5.3227193608122e-06,0.0010040419454003,0.0102829309752876,0.103883624436577,2
"359","England and Wales","Females",1979,103,0.55338628434938,0.129243181224319,0.000729762437789719,0.00168360280348871,0.00801802083664548,1.34991623590072e-05,1.49785884952416,1.51818497428203e-05,0.000795294429665089,3.48188513396071e-06,0.000795294429665089,1.01357012028492e-05,0.000530954188318705,2.32457493245564e-06,0.000530954188318705,0.0101574573985691,0.103889388942512,2
"360","England and Wales","Females",1979,104,0.594057334267429,0.129244220070556,0.000953840365698994,0.000953840365698994,0.00704591426749917,6.72067744159517e-06,1,3.99246772542527e-06,0.000268827097663807,8.68608714284744e-07,0.000268827097663807,3.99246772542527e-06,0.000268827097663807,8.68608714284744e-07,0.000268827097663807,0.0092659046921735,0.1038952775063,2
"361","England and Wales","Females",1980,65,0.0155240498061261,0.11142961813037,0.0154044798499123,1,1,1,7.14291712247818,1.30630155240056,45.3649220176889,5.3787174788526,45.3649220176889,0.182880681660121,6.35103575189598,0.753014123869114,6.35103575189598,0.00980887934395315,-0.0164880022616362,1
"362","England and Wales","Females",1980,66,0.0170200650740826,0.114097510135001,0.0166164730978907,0.984595520150088,0.893361857933368,0.879600083194153,6.9837614159505,1.19541455123018,44.3649220176889,4.58278495155797,44.3649220176889,0.171170588459669,6.35258270942103,0.656205829295823,6.35258270942103,0.0103974453888423,-0.0117650689697771,1
"363","England and Wales","Females",1980,67,0.0186772978341101,0.116633259358525,0.0179119594581755,0.967979047052197,0.796021607122864,0.770532236695748,6.83075514381405,1.0908617020609,42.6057218513006,3.88189340291755,42.6057218513006,0.1596985514916,6.2373370080297,0.568296377368028,6.2373370080297,0.0103219115771194,-0.00754683851901563,1
"364","England and Wales","Females",1980,68,0.0205263851407686,0.118941849743512,0.0193033291650528,0.950067087594021,0.707571564438419,0.672240455490354,6.68330024754475,0.992557162122847,40.2941251412133,3.26801558158859,40.2941251412133,0.148513028797035,6.02907600268539,0.488982308222523,6.02907600268539,0.00993172947795785,-0.00381749634048311,1
"365","England and Wales","Females",1980,69,0.0226050712369668,0.120964580069161,0.0208048336902531,0.930763758428969,0.627589042065644,0.584137135541855,6.54049214582793,0.900336530910328,37.6051633192519,2.7336354466692,37.6051633192519,0.137655777399662,5.74959230602236,0.417955619503792,5.74959230602236,0.00957739404138503,-0.000269530645997145,1
"366","England and Wales","Females",1980,70,0.0249599459381223,0.122648359623908,0.0224325677285118,0.909958924738716,0.555616934900866,0.505588588649012,6.40126633436111,0.813972853780188,34.6844776415427,2.27148490408689,34.6844776415427,0.127158098298597,5.41837752560946,0.354849304096891,5.41837752560946,0.00960940021830995,0.00354395406236247,1
"367","England and Wales","Females",1980,71,0.0276468025323205,0.123936057535172,0.0242027022692971,0.887526357010204,0.491168321267328,0.435924830853209,6.2644254918037,0.733192304746,31.6509461096486,1.87454486851455,31.6509461096486,0.117040629776074,5.0524898334349,0.299236517533362,5.0524898334349,0.0103419709525746,0.00803518810197809,1
"368","England and Wales","Females",1980,72,0.0307126199253572,0.124777649812363,0.0261139178635748,0.863323654740907,0.433733386515291,0.374452292429531,6.12866802647691,0.657693901526905,28.5994722936761,1.53609797454782,28.5994722936761,0.107314329750861,4.66650700774156,0.250641406568542,4.66650700774156,0.0117148709566209,0.0134826017364237,1
"369","England and Wales","Females",1980,73,0.0341965762430893,0.125143433477916,0.0281484168569962,0.837209736877332,0.382783473855431,0.320470051427497,5.99257712560014,0.587211700722493,25.6038539542399,1.24974652060636,25.6038539542399,0.0979898445051194,4.27259481481863,0.20854909238756,4.27259481481863,0.013446954677532,0.0200083782976679,1
"370","England and Wales","Females",1980,74,0.0381384411756921,0.125030707105893,0.0302789417418808,0.809061320020336,0.337775818518457,0.273281349601492,5.85466754511405,0.521539176560197,22.7196234913924,1.0094158775499,22.7196234913924,0.089080920913339,3.88060010518494,0.172412160002543,3.88060010518494,0.0152542213320365,0.027598873334425,1
"371","England and Wales","Females",1980,75,0.0425773417322631,0.124465038060046,0.0324672978374523,0.778782378278455,0.298161278767592,0.232202749789171,5.7134986549466,0.460518759600356,19.9868099953775,0.809370316032608,19.9868099953775,0.080601884661625,3.49817357147243,0.141659316806153,3.49817357147243,0.0168526701368952,0.0361389088849655,2
"372","England and Wales","Females",1980,76,0.0475509507344135,0.123499529514837,0.0346638422938107,0.746315080441003,0.263394329303703,0.196575160061997,5.56778052965071,0.404031821899653,17.4325797476966,0.644243782417054,17.4325797476966,0.0725660466945523,3.13097465944661,0.115709263141065,3.13097465944661,0.0179723635837083,0.0454422796182689,2
"373","England and Wales","Females",1980,77,0.053109185872267,0.122214194791896,0.036817543015308,0.711651238147192,0.232943374954712,0.165774441204706,5.41646940396183,0.351987907897132,15.0736778269526,0.509075109779553,15.0736778269526,0.0649847495934665,2.7829341777371,0.0939865199657906,2.7829341777371,0.0185537924360413,0.0552697387927095,2
"374","England and Wales","Females",1980,78,0.0593169038932713,0.120715555934665,0.0388760422083668,0.674833695131884,0.206299814875578,0.13921806637751,5.25892771383678,0.304300522568144,12.9186100912915,0.399337494638356,12.9186100912915,0.057863606257127,2.45651029910551,0.0759351556758725,2.45651029910551,0.0186994355569092,0.0653320223677431,2
"375","England and Wales","Females",1980,79,0.0662455913987846,0.11913461843307,0.0407786867135974,0.635957652923517,0.182985229329519,0.116370856964072,5.09508734944696,0.260872378160711,10.9695571620063,0.310957079423378,10.9695571620063,0.0512007665951059,2.15296743895804,0.0610307651461816,2.15296743895804,0.0185159387053098,0.0752820887964606,2
"376","England and Wales","Females",1980,80,0.0739735482424207,0.117620280628007,0.042457147061605,0.59517896620992,0.162556882391933,0.0967504372123382,4.92554698385488,0.221594063230159,9.22399430754525,0.240319819446692,9.22399430754525,0.0449887218529246,1.87268425979489,0.0487904836223104,1.87268425979489,0.0181099476405794,0.0847105502822508,2
"377","England and Wales","Females",1980,81,0.0825853780383514,0.116323999403111,0.0438366089244369,0.552721819148315,0.144612224460871,0.0799303317750971,4.75161779703589,0.186342055793488,7.67598731214784,0.184268013011591,7.67598731214784,0.0392165497632681,1.61544712559503,0.0387800578418869,1.61544712559503,0.0175857646827325,0.0931689942002068,2
"378","England and Wales","Females",1980,82,0.0921484943908215,0.115368732462924,0.0448276076632324,0.508885210223878,0.128793388400494,0.065541050531631,4.57527080780796,0.154976262425932,6.31717167197119,0.140088345670583,6.31717167197119,0.0338725878611286,1.38072082229331,0.0306185910201238,1.38072082229331,0.0169937930438893,0.100258409035648,2
"379","England and Wales","Females",1980,83,0.102699346797007,0.11479932242624,0.0453306962136649,0.464057602560645,0.114792419860281,0.0532702951524971,4.39883060546216,0.127343872622386,5.13743276240183,0.105492948234833,5.13743276240183,0.0289494831795204,1.16790875193569,0.0239820437967853,1.16790875193569,0.0163305368295186,0.105796082235875,2
"380","England and Wales","Females",1980,84,0.114254272781457,0.114558736077261,0.045255992899818,0.41872690634698,0.102354924305382,0.0428587608037721,4.2244970720286,0.103278642304974,4.12529715450438,0.0785923668715356,4.12529715450438,0.0244475592109665,0.976517934364058,0.0186039581828366,0.976517934364058,0.0155901567039106,0.109892795881344,2
"381","England and Wales","Females",1980,85,0.126804167556724,0.114537789895739,0.0445341127394174,0.373470913447162,0.0912769380474867,0.0340892814292549,4.05400005304712,0.0825921396258416,3.26812193842894,0.0578507390698937,3.26812193842894,0.0203729991477831,0.806147482897173,0.0142700390510383,0.806147482897173,0.0147668133329804,0.112806528157857,2
"382","England and Wales","Females",1980,86,0.140309499275138,0.114630409865365,0.0431273680896153,0.328936800707745,0.0813950174539018,0.0267738166348375,3.88845074698161,0.0650680637800334,2.55224702841459,0.0420218514550896,2.55224702841459,0.0167336731294699,0.656366042541688,0.0108068364984972,0.656366042541688,0.0138557825377981,0.1147937020608,2
"383","England and Wales","Females",1980,87,0.154764328236573,0.114756778788812,0.0410560953355123,0.28580943261813,0.0725749968253691,0.0207426186649213,3.72830701406227,0.050460628801911,1.96322306244816,0.0300878322527237,1.96322306244816,0.0135344617842859,0.526572263239953,0.00807010585213067,0.526572263239953,0.0128956917900664,0.116059614160069,2
"384","England and Wales","Females",1980,88,0.170249003799135,0.114870196970634,0.0384002128566221,0.244753337282618,0.0647029618255445,0.0158362658388718,3.57358436447891,0.038491952590481,1.48614283315497,0.0212131339030467,1.48614283315497,0.0107712449643242,0.41586896560414,0.00593609433539705,0.41586896560414,0.0119814838941826,0.116773698772304,2
"385","England and Wales","Females",1980,89,0.186872497756391,0.114953094872914,0.0352665496693412,0.206353124425995,0.057679125542629,0.0119022677698807,3.42421855587781,0.028857181470814,1.10607245302205,0.0147123730669428,1.10607245302205,0.0084273772248794,0.323014560832698,0.00429656367631338,0.323014560832698,0.0112118653018762,0.117092947765715,2
"386","England and Wales","Females",1980,90,0.204771956030296,0.11500561094388,0.0317799148956176,0.171086574756654,0.0514142812632672,0.00879629327490761,3.28021104833777,0.0212410122770193,0.808515758775028,0.0100273486229299,0.808515758775028,0.00647550171742244,0.246482847249947,0.00305692178800847,0.246482847249947,0.0106855424636257,0.117162069144366,2
"387","England and Wales","Females",1980,91,0.224116692352041,0.115033888541317,0.0280749188547743,0.139306659861037,0.0458280445303587,0.00638415181148712,3.1417493979034,0.0153325840200615,0.57981213362743,0.00670901141219879,0.57981213362743,0.0048802695817475,0.184550726424698,0.00213543811504378,0.184550726424698,0.0105002529432019,0.117096498659851,2
"388","England and Wales","Females",1980,92,0.244992530524547,0.115045252889492,0.0242770925366134,0.111231741006262,0.0408479509211945,0.00454358869750282,3.00935102376044,0.010837384729674,0.407440034717278,0.00440173010836269,0.407440034717278,0.00360123649388424,0.135391329060758,0.00146268417130759,0.135391329060758,0.010678771054511,0.116976600430663,2
"389","England and Wales","Females",1980,93,0.267259410972907,0.115046304721111,0.020500034551743,0.0869546484696488,0.0364088137089751,0.00316591559726086,2.88373594317316,0.00748753980360162,0.280219551187199,0.00282868722482889,0.280219551187199,0.00259647205956125,0.0971724029901488,0.000980910624471499,0.0971724029901488,0.0111168031977816,0.116851373035348,2
"390","England and Wales","Females",1980,94,0.290673538123481,0.115042114754514,0.016865430564996,0.0664546139179059,0.0324521491472717,0.00215659504238824,2.76535412833393,0.00504755101999193,0.188407998866634,0.00177835304915524,0.188407998866634,0.00182528196597844,0.0681315991092056,0.000643083296614407,0.0681315991092056,0.0116977473050288,0.116745772240529,2
"391","England and Wales","Females",1980,95,0.314891629411897,0.115036101082117,0.0134911013101466,0.0495891833529099,0.0289256158041527,0.00143439766570796,2.65418304298864,0.00331404699663141,0.123710147594987,0.0010922707519145,0.123710147594987,0.00124861282848818,0.0466095011501872,0.000411528042423399,0.0466095011501872,0.0123050013066994,0.116668537885614,2
"392","England and Wales","Females",1980,96,0.339462863629792,0.115030263091165,0.0104758733231328,0.0360980820427633,0.0257824590894927,0.000930697323476697,2.54943925985837,0.00211520608235946,0.0792438199580399,0.000654310603995887,0.0792438199580399,0.00082967502527476,0.0310828428846123,0.000256648830312685,0.0310828428846123,0.0128221445463961,0.116618905455544,2
"393","England and Wales","Females",1980,97,0.36410889947688,0.115025548506412,0.0078924234168197,0.0256222087196305,0.0229809698277687,0.00058882320550662,2.44905254846259,0.00130974343558778,0.0494615056067856,0.000381371823071395,0.0494615056067856,0.000534795970960271,0.0201961797993414,0.000155722188693257,0.0201961797993414,0.0131712160568543,0.11659159281609,2
"394","England and Wales","Females",1980,98,0.38919651684858,0.115022220398902,0.0057763106849234,0.0177297853028108,0.0204839692043819,0.00036317637614308,2.34937023050511,0.000784676930297569,0.0300303398250672,0.000215498198833912,0.0300303398250672,0.000333994582935046,0.0127822934993991,9.1725942567843e-05,0.0127822934993991,0.0133600635092827,0.11658006054808,2
"395","England and Wales","Females",1980,99,0.415335067629869,0.115020158969627,0.00411098009163918,0.0119534746178874,0.0182583297492746,0.000218250481222972,2.24539889966858,0.000452600541912188,0.0176823430362025,0.000117357126443495,0.0176823430362025,0.000201567989535842,0.00787492282053419,5.22656025443036e-05,0.00787492282053419,0.0134081450466132,0.116578347978158,2
"396","England and Wales","Females",1980,100,0.443316239651465,0.115019077864054,0.00284589045530963,0.00784249452624822,0.0162745376989939,0.00012763297282158,2.12961355642161,0.000249061691861822,0.0100435761933985,6.09904174562554e-05,0.0100435761933985,0.000116951590165645,0.00471614963339859,2.86391947836477e-05,0.00471614963339859,0.0133349188133585,0.116581884232307,2
"397","England and Wales","Females",1980,101,0.474140664412568,0.115018660435094,0.00191508365557207,0.00499660407093859,0.0145062981885258,7.2482228583037e-05,1.98912118410484,0.00012856438834604,0.00544878917182159,2.97272073686065e-05,0.00544878917182159,6.4633763580321e-05,0.0027392947274219,1.49448950652972e-05,0.0027392947274219,0.0131597590798116,0.116587649291311,2
"398","England and Wales","Females",1980,102,0.50869410822188,0.115018632995743,0.00124969503019517,0.00308152041536652,0.0129301819709974,3.98446197180327e-05,1.79933221272944,6.02047140948105e-05,0.00276694671424922,1.31442843031547e-05,0.00276694671424922,3.34594766152076e-05,0.0015377631182693,7.30509030526155e-06,0.0015377631182693,0.0127907424623815,0.116593978496256,2
"399","England and Wales","Females",1980,103,0.546891836278999,0.115018794736991,0.000786692496609898,0.00183182538517135,0.0115253107583581,2.11123568191489e-05,1.50855199717405,2.37345473593891e-05,0.00125285116496398,4.89817204190285e-06,0.00125285116496398,1.57333306401441e-05,0.000830499159002095,3.24693616864286e-06,0.000830499159002095,0.0118052397346252,0.116600208006721,2
"400","England and Wales","Females",1980,104,0.588311375432198,0.115019021675638,0.00104513288856146,0.00104513288856146,0.0102730775606991,1.07367312254294e-05,1,6.31654111487818e-06,0.000429469249017175,1.23492832154316e-06,0.000429469249017175,6.31654111487818e-06,0.000429469249017175,1.23492832154316e-06,0.000429469249017175,0.00971947924916886,0.1166062728384,2
"401","England and Wales","Females",1981,65,0.0153681113329205,0.111394593123848,0.0152509223962627,1,1,1,7.25092969915321,1.37580296786107,47.1168764100432,5.47954337567187,47.1168764100432,0.189741595208369,6.498046231995,0.75570217930975,6.498046231995,0.010095751928366,0.000314373439170066,1
"402","England and Wales","Females",1981,66,0.0168411041764802,0.113775069207952,0.0164457792627041,0.984749077603737,0.893521545418934,0.879894517670361,7.10418075532893,1.2643698729773,46.1168764100432,4.67182901206507,46.1168764100432,0.177975464944199,6.49151225149365,0.657616855900052,6.49151225149365,0.0105703711877764,0.00283001266041249,1
"403","England and Wales","Females",1981,67,0.0184907528683434,0.116043347249616,0.0177406381136823,0.968303298341033,0.796527169267421,0.771279885219891,6.96379522454624,1.15909731471401,44.3570873747024,3.96062905292987,44.3570873747024,0.166446208904647,6.36967141399433,0.568745766528186,6.36967141399433,0.010038004609779,0.00507067196379859,1
"404","England and Wales","Females",1981,68,0.020342272520912,0.11810039001818,0.019141909710596,0.950562660227351,0.70852785297394,0.673500120768082,6.82962801998795,1.05978283052603,42.0432477190428,3.33735615227515,42.0432477190428,0.155174312191588,6.1560084379408,0.488658553951675,6.1560084379408,0.00901002753308332,0.00709969042393764,1
"405","England and Wales","Females",1981,69,0.0224249663377999,0.119851639171648,0.0206554797575396,0.931420750516755,0.629051642804907,0.585911753255144,6.70110328676941,0.966213354759941,39.3492472359704,2.79412325779831,39.3492472359704,0.144187205212554,5.87205502617176,0.416964660627601,5.87205502617176,0.00799936528029447,0.0092431383960922,1
"406","England and Wales","Females",1981,70,0.0247729773070675,0.121191465791373,0.0222863181575952,0.910765270759215,0.557627849710086,0.507868079524086,6.57718718091105,0.878167214615856,36.4196884696947,2.32355513920908,36.4196884696947,0.133517138932059,5.5372741367914,0.353274899329721,5.5372741367914,0.00751894317494489,0.0119497392732816,1
"407","England and Wales","Females",1981,71,0.0274256611197198,0.122015023288608,0.0240375004946893,0.88847895260162,0.493779252157879,0.438712472773643,6.45633648117654,0.795416962818899,33.3724799925502,1.91873402362128,33.3724799925502,0.12319942821102,5.16894992846914,0.297186187432354,5.16894992846914,0.00803096816464698,0.0156215887033264,1
"408","England and Wales","Females",1981,72,0.0304230210253974,0.122243325699811,0.0259048682962557,0.864441452106931,0.437011445069459,0.377770808163191,6.33654802916358,0.717734453939617,30.3014926831347,1.57312947871542,30.3014926831347,0.113268999246323,4.78201893896707,0.248262850920594,4.78201893896707,0.00947405021343983,0.0205198204931664,1
"409","England and Wales","Females",1981,73,0.0338063151585633,0.121840538166911,0.0278766289719958,0.838536583810675,0.386803747851168,0.324349093328284,6.21550083920957,0.644908955817556,27.2793262178292,1.28050794455699,27.2793262178292,0.10375816406447,4.38891843529995,0.206018465395273,4.38891843529995,0.0114779051585579,0.0267474217134915,1
"410","England and Wales","Females",1981,74,0.0376207015413074,0.12081816346987,0.0299345174392923,0.810659954838679,0.342608399353477,0.277738909547242,6.09076694082284,0.5767556928199,24.3601843778746,1.03487838680963,24.3601843778746,0.0946934431121053,3.99952659731611,0.169909372147118,3.99952659731611,0.013668256429198,0.0342727299330252,1
"411","England and Wales","Females",1981,75,0.0419153203161234,0.119230768108679,0.0320526090988675,0.780725437399387,0.303858956937401,0.237230417062674,5.96004541243017,0.513114897589371,21.5827952824022,0.830497190114723,21.5827952824022,0.086092447637937,3.62124678402441,0.139344104389314,3.62124678402441,0.015670827454539,0.0429640146322972,2
"412","England and Wales","Females",1981,76,0.0467433857572755,0.117169182109897,0.0341962779142376,0.748672828300519,0.269984260051252,0.202129879569194,5.82137408060844,0.453850656064173,18.9732606947128,0.661916323139706,18.9732606947128,0.0779628056503005,3.25924093383975,0.113704481789723,3.25924093383975,0.0171290186085968,0.0526184551798869,2
"413","England and Wales","Females",1981,77,0.0521643429110482,0.114754808319616,0.0363228217125965,0.714476550386282,0.240423431323189,0.171776903843825,5.67331079128917,0.398848946113199,16.5477021398825,0.524046434914967,16.5477021398825,0.0703026787683822,2.91676284776957,0.0923704789308547,2.91676284776957,0.0179507297474647,0.0629774496876612,2
"414","England and Wales","Females",1981,78,0.0582443358827464,0.112135899372928,0.0383808791448143,0.678153728673685,0.21463873491862,0.145558058402865,5.51509732429757,0.34801251111625,14.3146023899127,0.412212852276434,14.3146023899127,0.0631017896244604,2.59553033213895,0.0747426252045216,2.59553033213895,0.0182474729512578,0.0737254777881736,2
"415","England and Wales","Females",1981,79,0.0650549904928366,0.109483955345971,0.0403092574631562,0.639772849528871,0.192125035142236,0.122916381198783,5.34679587549746,0.301255888578456,12.2767895722726,0.322193868619876,12.2767895722726,0.0563432559598934,2.29610216251811,0.0602592423803535,2.29610216251811,0.0181359979130808,0.084476089070453,2
"416","England and Wales","Females",1981,80,0.0726733337518928,0.106986335672222,0.0420375145363019,0.599463592065715,0.172416185849927,0.103357226099867,5.16937653018757,0.258501176341039,10.4330438542909,0.25024004970499,10.4330438542909,0.0500062579754969,2.01824026424949,0.0484081684210203,2.01824026424949,0.0177330543264081,0.0947603526066442,2
"417","England and Wales","Females",1981,81,0.0811808438040842,0.104829096655213,0.0434871572712769,0.557426077529413,0.155089678890824,0.0864510313694084,4.98473165559673,0.219672365066595,8.779328236693,0.193078061637354,8.779328236693,0.0440690452855075,1.76124390303654,0.038733892810573,1.76124390303654,0.0171533379365414,0.104048022766211,2
"418","England and Wales","Females",1981,82,0.0906437548313152,0.103160186163933,0.0445655586978836,0.513938920258136,0.139771490961509,0.0718340091476278,4.79555805730835,0.184688682496216,7.30966070341305,0.147903514666939,7.30966070341305,0.0385124484552437,1.52425653408017,0.0308417733451348,1.52425653408017,0.016464303677888,0.11185038254081,2
"419","England and Wales","Females",1981,83,0.10110095690702,0.102029793162644,0.0451706957196977,0.469373361560252,0.126142710877501,0.0592080282408956,4.60495240780063,0.153463344630931,6.01664853875575,0.112366464450859,6.01664853875575,0.0333257178447642,1.30656041712044,0.0244012216631195,1.30656041712044,0.0156861656751812,0.117920721193405,2
"420","England and Wales","Females",1981,84,0.112571586474825,0.101367215854996,0.045208567024425,0.424202665840555,0.113944944358723,0.0483357491560238,4.41582323011423,0.125898153341753,4.89169600217874,0.0845480258152071,4.89169600217874,0.02851068685974,1.10776535818264,0.0191466056065428,1.10776535818264,0.0148370841030674,0.122337946466316,2
"421","England and Wales","Females",1981,85,0.125049378774156,0.101042639015081,0.0446041179931236,0.37899409881613,0.102977494060036,0.0390278625596267,4.23047443502373,0.101870634826102,3.92498101905826,0.0629119919623793,3.92498101905826,0.0240801915697029,0.927787433618244,0.0148711433974252,0.927787433618244,0.0139352191379423,0.125362215080336,2
"422","England and Wales","Females",1981,86,0.138497392703749,0.100928491117177,0.0433127864904146,0.334389980823006,0.0930861022067061,0.0311270599317889,4.05044718417928,0.0812241852241936,3.1053959053061,0.0462292081331495,3.1053959053061,0.0200531401918901,0.766679767467533,0.0114133590764291,0.766679767467533,0.0129991914890006,0.12730086832724,2
"423","England and Wales","Females",1981,87,0.152908235238886,0.100925555285017,0.0413469551327571,0.291077194332591,0.0841497434420673,0.0244940712249243,3.87650756171909,0.0637626400012555,2.42060058680674,0.0335042941292068,2.42060058680674,0.0164484755894502,0.624428186522947,0.00864290694543335,0.624428186522947,0.0120655250743671,0.128431752927205,2
"424","England and Wales","Females",1981,88,0.168353863219963,0.10096913411665,0.0387787724552527,0.249730239199834,0.0760697381755235,0.0189969139104423,3.70888563415828,0.0492437809935273,1.85723694863348,0.0239212660786208,1.85723694863348,0.0132772443938415,0.500753361475644,0.00644971790402745,0.500753361475644,0.0111940007190987,0.128987901552582,2
"425","England and Wales","Females",1981,89,0.184930596489136,0.101024327792386,0.0357094917687721,0.210951466744582,0.0687621739261411,0.0145054814462655,3.547656613534,0.0373820086936914,1.40131101478287,0.016807245317253,1.40131101478287,0.0105370989263962,0.394996237639514,0.00473756260770414,0.394996237639514,0.01044595354531,0.129162817422607,2
"426","England and Wales","Females",1981,90,0.202758219382749,0.101074903561449,0.0322611446817508,0.17524197497581,0.0621533165695046,0.0108918699469367,3.39289634554134,0.0278653938014971,1.03867397862623,0.011608486211972,1.03867397862623,0.00821286327774662,0.306131951243123,0.0034214090351528,0.306131951243123,0.00988271867379707,0.129119056591613,2
"427","England and Wales","Females",1981,91,0.221983185093972,0.101114214859543,0.0285684791216937,0.142980830294059,0.0561771236349685,0.00803225178085978,3.24480811896892,0.0203724666957278,0.755485360005876,0.0078732645922805,0.755485360005876,0.00627848117632345,0.232828978573298,0.00242641916058271,0.232828978573298,0.00956522802521985,0.128976049804114,2
"428","England and Wales","Females",1981,92,0.24267048754565,0.101141009575141,0.0247602143912163,0.114412351172365,0.0507738779655702,0.00580915875617962,3.1038683513505,0.0145868932387164,0.538614561922662,0.00523791310216527,0.538614561922662,0.00469958502987719,0.173530092437171,0.00168754357764119,0.173530092437171,0.00952321764001375,0.128809876788868,2
"429","England and Wales","Females",1981,93,0.264670648990147,0.101156902785151,0.0209551788343271,0.0896521367811488,0.0458893494894648,0.00411407823722744,2.97070316857499,0.0102113346782306,0.375958116749633,0.00341425331255268,0.375958116749633,0.00343734600826136,0.126555261638603,0.00114930813306079,0.126555261638603,0.00973354437457237,0.128661892728712,2
"430","England and Wales","Females",1981,94,0.28773296131988,0.101164627575589,0.0172803202803025,0.0686969579468216,0.0414742307130013,0.00284915348316783,2.84562662761679,0.00697660801659781,0.256649847870037,0.00217794346219407,0.256649847870037,0.00245169480384034,0.0901909777548649,0.000765365154042746,0.0901909777548649,0.0101679429300587,0.128549110711381,2
"431","England and Wales","Females",1981,95,0.311509675273557,0.101166978375596,0.0138582851497344,0.0514166376665191,0.0374837117288166,0.00192728642435682,2.72843385821936,0.00464377648546915,0.171175243375002,0.00135773839440951,0.171175243375002,0.00170199342435216,0.0627375455187743,0.000497625548194743,0.0627375455187743,0.0107981480060786,0.128473598583774,2
"432","England and Wales","Females",1981,96,0.335549271896035,0.101166281539517,0.0107920462156559,0.0375583525167847,0.0338771198134776,0.00127236880820794,2.6180986902977,0.00300571110223964,0.111429364219941,0.000825754516035704,0.111429364219941,0.00114805110799619,0.0425611779391213,0.000315402363973456,0.0425611779391213,0.0115957488167509,0.128429736091875,2
"433","England and Wales","Females",1981,97,0.359585329666398,0.101164218278261,0.00815801908431423,0.0267663063011288,0.0306175876867905,0.000819519730226305,2.51222542447927,0.00188793369281396,0.0707135623572868,0.000488750702969747,0.0707135623572868,0.000751498521755981,0.0281477775315264,0.000194548904014477,0.0281477775315264,0.0125014917706128,0.128409144608746,2
"434","England and Wales","Females",1981,98,0.384020943652041,0.101161851502969,0.0059948903014271,0.0186082872168146,0.0276717370709604,0.000514923631204607,2.40676189013002,0.00114761283491685,0.0436694112598188,0.000280471958857089,0.0436694112598188,0.000476828571876236,0.0181444668202967,0.000116534984207323,0.0181444668202967,0.0133873088953787,0.128403606206097,2
"435","England and Wales","Females",1981,99,0.40951345715636,0.101159747644262,0.0042874678802597,0.0126133969153875,0.0250093753955286,0.000315453178469728,2.2962993881373,0.000671696227865108,0.0261620077988621,0.000155102220757626,0.0261620077988621,0.000292512479572609,0.0113931170883097,6.7544424546244e-05,0.0113931170883097,0.0141158211825522,0.128406481210005,2
"436","England and Wales","Females",1981,100,0.436912840262195,0.101158123447117,0.00298550300401205,0.00832592903512779,0.0226032078131938,0.000188192704218897,2.17288849710474,0.000375054941619158,0.0151211465524217,8.18246345559795e-05,0.0151211465524217,0.000172606621149175,0.00695900713385423,3.76570793508303e-05,0.00695900713385423,0.0145496496253691,0.128413137789446,2
"437","England and Wales","Females",1981,101,0.467291216749369,0.101156979557744,0.00202289390169995,0.00534042603111574,0.0204285673864883,0.000109097253049204,2.02323204157879,0.000196391773035485,0.00834620920054136,4.04588764514697e-05,0.00834620920054136,9.70683386776707e-05,0.00412518634987046,1.99971509050927e-05,0.00412518634987046,0.0145513842476027,0.128420816565714,2
"438","England and Wales","Females",1981,102,0.501650843835263,0.101156205458893,0.00133051564431796,0.00331753212941579,0.0184631654554101,6.12521446090425e-05,1.82249626818283,9.32470229426016e-05,0.0043096108377208,1.81305916418056e-05,0.0043096108377208,5.11644520597984e-05,0.00236467471179945,9.94821880205177e-06,0.00236467471179945,0.0139425222429713,0.128428230481839,2
"439","England and Wales","Females",1981,103,0.540140118136341,0.101155654582789,0.00084504576053626,0.00198701648509782,0.0166868629610189,3.31570717881128e-05,1.51942429298579,3.72468337814632e-05,0.00198202934257718,6.8383418426978e-06,0.00198202934257718,2.45137806163874e-05,0.00130446074327424,4.50061373525885e-06,0.00130446074327424,0.0124224590467519,0.128435082509909,2
"440","England and Wales","Females",1981,104,0.582650978511923,0.101155195935105,0.00114197072456156,0.00114197072456156,0.0150814624233312,1.72225885710195e-05,1,1.00347580834128e-05,0.00068890354284078,1.74215432141117e-06,0.00068890354284078,1.00347580834128e-05,0.00068890354284078,1.74215432141117e-06,0.00068890354284078,0.0096680153570447,0.128441589653875,2
"441","England and Wales","Females",1982,65,0.0152220935000323,0.109655458285579,0.0151071125600798,1,1,1,7.41933516714728,1.47299395949022,49.5791024842066,5.58001793514602,49.5791024842066,0.198534494844311,6.68241848727124,0.752091367950901,6.68241848727124,0.00954677764997044,0.0157355378315209,1
