"","country","Sex","Year","ax","rhobar","phibar","H","D","Dc","mort","int","adot"
"27","England and Wales","Females",1868,9.53445963451056,0.00366623656048305,0.00287966181263726,0.529728184414245,0.247815271064424,7.53430171006753,0.00194210883681781,0.000713624172672573,0.00265573300949039
"28","England and Wales","Females",1869,9.54797329021025,0.00196291662122755,0.00270041114677288,0.530774522741435,0.247686336352466,7.55074432960801,0.00104186613281328,0.000668854943589535,0.00171072107640282
"29","England and Wales","Females",1870,9.54627176839258,-0.00141710453817503,0.00236738567648922,0.532089255200881,0.247242080105041,7.55506573046755,-0.000754026098259341,0.000585317359066075,-0.000168708739193266
"30","England and Wales","Females",1871,9.52401728129378,-0.00609987210527143,0.0021490145627511,0.533635818215111,0.246266999448643,7.54145914168636,-0.00325511024190405,0.000529231368140151,-0.0027258788737639
"31","England and Wales","Females",1872,9.48665192157728,-0.0097705873846454,0.00241076238252503,0.535352189281876,0.244775247573482,7.51386941047905,-0.0052307053469398,0.000590094959023401,-0.0046406103879164
"32","England and Wales","Females",1873,9.44391401651662,-0.0114562140398616,0.00324883382088036,0.537155519338195,0.242887473645622,7.48018282346507,-0.00615376860223137,0.000789101039048086,-0.00536466756318329
"33","England and Wales","Females",1874,9.40536182043213,-0.0111323703317699,0.0045973502282236,0.53891558626749,0.240732408184732,7.44797583897181,-0.00599940788389258,0.00110673119170889,-0.00489267669218368
"34","England and Wales","Females",1875,9.38003342830668,-0.00876349138429324,0.00616871274958597,0.540412563488941,0.23849005342667,7.42425717847666,-0.00473590084409916,0.00147117663322254,-0.00326472421087663
"35","England and Wales","Females",1876,9.37637116596117,-0.00446922113172294,0.00789913083329345,0.54139493125418,0.236329752056264,7.41535052368074,-0.00241961366736887,0.00186679963129223,-0.000552814036076636
"36","England and Wales","Females",1877,9.3961219923466,0.000144668597695339,0.00980355777136274,0.541811405974298,0.234243397390648,7.4222960854744,7.83830963176419e-05,0.0022964186788795,0.00237480177519714
"37","England and Wales","Females",1878,9.43665684059323,0.00403112678606249,0.0119056857554007,0.541772809124905,0.23211146788931,7.4428298098232,0.00218395488282372,0.00276344619691489,0.00494740107973862
"38","England and Wales","Females",1879,9.49507814897375,0.00718639245864289,0.0140664291705488,0.541394723464227,0.229847390327679,7.47463585877401,0.00389067495785238,0.00323313203607977,0.00712380699393215
"39","England and Wales","Females",1880,9.56737550087247,0.0096337842241835,0.0156435385131521,0.540728848148076,0.227498824649306,7.51490548047406,0.00520926504684985,0.00355888662509826,0.00876815167194812
"40","England and Wales","Females",1881,9.64903862003417,0.0113465340917384,0.0164401725319716,0.539811447601478,0.225150442064531,7.56061364126009,0.0061249889933208,0.00370151211319057,0.00982650110651137
"41","England and Wales","Females",1882,9.73162937121156,0.0114911515812347,0.0164030353399505,0.538888356757688,0.222838193401419,7.60672328897527,0.0061924477928651,0.0036552227614542,0.00984767055431931
"42","England and Wales","Females",1883,9.80267679946027,0.00926223720407001,0.0154642087627697,0.538397755936373,0.220553999202714,7.64608192186443,0.00498676772562168,0.00341069308713453,0.00839746081275621
"43","England and Wales","Females",1884,9.84974879636131,0.00465017867260125,0.0138147660973965,0.538780640345718,0.218250820733096,7.67148732850368,0.00250542624294611,0.00301508403899252,0.00552051028193863
"44","England and Wales","Females",1885,9.86215155366516,-0.00233007478968815,0.0124284588261786,0.540565668443592,0.215698141292329,7.67657858764549,-0.00125955843621134,0.00268079546793495,0.00142123703172361
"45","England and Wales","Females",1886,9.82982135762497,-0.011643802159123,0.0115813373822362,0.544326263507146,0.212626870775704,7.65542235835795,-0.00633802732229187,0.00246250352698256,-0.00387552379530931
"46","England and Wales","Females",1887,9.75594037567834,-0.0204010197035511,0.0112183333617943,0.55004803291427,0.209013460855171,7.61022198694859,-0.0112215407573836,0.00234478268097564,-0.00887675807640791
"47","England and Wales","Females",1888,9.66357689886104,-0.0241813752674604,0.0110196689732873,0.556720710528517,0.205226090262243,7.55512095628395,-0.0134622724204573,0.00226152357937189,-0.0112007488410854
"48","England and Wales","Females",1889,9.5777920475801,-0.0225513798895223,0.0109063728109584,0.563160033369668,0.20165821517209,7.50518404680434,-0.0127000358511154,0.00219935967505928,-0.0105006761760561
"49","England and Wales","Females",1890,9.52468134661397,-0.015426535439178,0.0111691566631986,0.568083106413451,0.198634030340317,7.47566420748552,-0.00876355417348545,0.00221857460351354,-0.00654497956997191
"50","England and Wales","Females",1891,9.53274793548015,-0.00277391159763204,0.0129866207884995,0.570215919298038,0.196255781365537,7.48270472314666,-0.00158172855169524,0.00254869941014489,0.000966970858449649
"51","England and Wales","Females",1892,9.61625170192929,0.0122658823853265,0.0161775200612619,0.569012109340184,0.194425045895822,7.53380138111055,0.00697943560899324,0.00314531508039142,0.0101247506893847
"52","England and Wales","Females",1893,9.75250912739162,0.0224702336804078,0.0185504840798327,0.565558084109138,0.192909624530562,7.61504063040759,0.0127082223097761,0.00357856691870068,0.0162867892284768
"53","England and Wales","Females",1894,9.91253783975437,0.0268509872381229,0.0194739290656365,0.561185396510797,0.191530552781471,7.70927985249292,0.0150683819199324,0.00372985239876852,0.0187982343187009
"54","England and Wales","Females",1895,10.0655435725745,0.0254817102809102,0.0183031616612464,0.55715186096005,0.190241714001298,7.79884809501295,0.0141971823034539,0.00348202484607837,0.0176792071495323
"55","England and Wales","Females",1896,10.1761014270826,0.0184389379875262,0.012723738086515,0.554466551714669,0.189407943978344,7.86409498243784,0.0102237743632243,0.00240997707068576,0.01263375143391
"56","England and Wales","Females",1897,10.2173654624168,0.00751325851726732,0.0030087713465022,0.553662973577462,0.189467294689579,7.89026350590347,0.00415981305192641,0.000570063767361294,0.00472987681928771
"57","England and Wales","Females",1898,10.2011429658031,-0.000863940820829988,-0.00681438031029238,0.553962982905566,0.190604939901313,7.88373390714772,-0.000478591234160863,-0.00129885454950797,-0.00177744578366884
"58","England and Wales","Females",1899,10.1489416296003,-0.00523709914344403,-0.015509305078609,0.554317335855358,0.192902832021461,7.85598785598143,-0.00290301484480427,-0.00299178887234851,-0.00589480371715278
"59","England and Wales","Females",1900,10.0832482536612,-0.00559799625295077,-0.0224768081060796,0.553733634201653,0.196360645562718,7.81906993119234,-0.00309979880939367,-0.00441356054989913,-0.0075133593592928
"60","England and Wales","Females",1901,10.0290290861715,-0.00193054794774282,-0.0260465747475254,0.551394473183817,0.200703518259332,7.78652617755839,-0.00106449346860175,-0.00522763919043301,-0.00629213265903476
"61","England and Wales","Females",1902,10.0076441307062,0.00506352730225325,-0.026074372425538,0.546765089773972,0.205577434773345,7.77034405527393,0.00276855995998946,-0.00536030259656695,-0.0025917426365775
"62","England and Wales","Females",1903,10.0190875741257,0.0112494571424015,-0.0234445946311279,0.540513180836064,0.210484116723882,7.77145394278997,0.00608047986271841,-0.00493471479288243,0.00114576506983598
"63","England and Wales","Females",1904,10.0524932242125,0.015124396586301,-0.0205285249936878,0.533529434158184,0.215225663701302,7.78505309568398,0.00806931075267315,-0.00441826541657523,0.00365104533609792
"64","England and Wales","Females",1905,10.0961282835815,0.0167161911347887,-0.0181101732190032,0.526587347262505,0.219742278359785,7.80577444809776,0.00880253474600139,-0.00397957072463412,0.00482296402136728
"65","England and Wales","Females",1906,10.1368710149445,0.0160629626630794,-0.0171318326232077,0.520320530819475,0.224161835596882,7.82751284100093,0.00835788925938686,-0.00384030304795677,0.00451758621143009
"66","England and Wales","Females",1907,10.1621765626309,0.0133335712151629,-0.017735922859503,0.515239447618287,0.228661826899642,7.84428149372672,0.00686998186767964,-0.00405552852280509,0.00281445334487455
"67","England and Wales","Females",1908,10.1662137571436,0.00993595401452458,-0.0198640232917869,0.511179532689373,0.233476565351181,7.8519217188205,0.00507905632996777,-0.00463778393222226,0.00044127239774551
"68","England and Wales","Females",1909,10.14644590205,0.00665402692453299,-0.0235917994347112,0.507600454075443,0.238902090213093,7.84705734816418,0.00337758708832317,-0.00563613019684056,-0.00225854310851739
"69","England and Wales","Females",1910,10.1003703744341,0.00349097926589946,-0.0287838241998263,0.503973966444197,0.245228017678386,7.8262967044238,0.0017593626674098,-0.00705860014972657,-0.00529923748231677
"70","England and Wales","Females",1911,10.0259772104137,0.000461212321841047,-0.0351454484214819,0.499797545996746,0.252708491347279,7.78650526781665,0.000230512786639617,-0.00888155324831628,-0.00865104046167666
"71","England and Wales","Females",1912,9.92260599768406,-0.00233535714542831,-0.0421916305533198,0.494624818903833,0.261534207792414,7.72551883246522,-0.00115512560513325,-0.0110345546722327,-0.0121896802773659
"72","England and Wales","Females",1913,9.79656625821805,-0.00366614553601366,-0.0489603587386679,0.488218478340157,0.271901098863153,7.64798281638741,-0.00178987999496615,-0.013312375341778,-0.0151022553367442
"73","England and Wales","Females",1914,9.66352924538721,-0.00250215364462952,-0.0529401465407879,0.480710215530948,0.283606968513203,7.56591094198463,-0.0012028108178014,-0.0150141944730776,-0.016217005290879
"74","England and Wales","Females",1915,9.53897086595703,0.0011548337930087,-0.0539768271792329,0.472270720912676,0.29637785671477,7.49114566680687,0.000545394187958539,-0.0159975363516446,-0.015452142163686
"75","England and Wales","Females",1916,9.43747360902259,0.00726467218372212,-0.0521898023016557,0.463074563897383,0.309910665881589,7.43486811408968,0.00336408490333457,-0.0161741763835346,-0.0128100914802
"76","England and Wales","Females",1917,9.37583435770415,0.0157223267306455,-0.046542829730696,0.453450387001456,0.323551425725411,7.40912240284078,0.00712929514057453,-0.0150589989166617,-0.00792970377608719
"77","England and Wales","Females",1918,9.35997466559207,0.0236319196865443,-0.0376416261254849,0.443996770422652,0.336307064788639,7.41672014091336,0.0104924960197131,-0.0126591447961332,-0.00216664877642005
"78","England and Wales","Females",1919,9.38034912560141,0.0272202116012597,-0.0271076899953822,0.435550995273545,0.34700254694424,7.44793441208379,0.0118557902544852,-0.00940643747017249,0.00244935278431267
"79","England and Wales","Females",1920,9.42776266354851,0.0262567444694058,-0.0151930092208841,0.428954445578389,0.354449216479724,7.49305571200582,0.0112629472665674,-0.00538515021431161,0.0058777970522558
"80","England and Wales","Females",1921,9.49105118568737,0.0207564808760945,-0.00278460599689031,0.424913251748303,0.357730438989361,7.54139167940991,0.00881970378391276,-0.000996138325679976,0.00782356545823278
"81","England and Wales","Females",1922,9.54556913422173,0.0107363633631586,0.00587748735332145,0.423529578058895,0.357232573821349,7.57528915615896,0.00454716744508556,0.00209962993482945,0.00664679737991501
"82","England and Wales","Females",1923,9.57169594366391,-0.000980999727536262,0.00983240829323796,0.424357793814858,0.354081886980555,7.58266787381214,-0.000416294880110265,0.00348147768203295,0.00306518280192269
"83","England and Wales","Females",1924,9.57098241711782,-0.00868740112155809,0.0098203413909282,0.426265528991667,0.349961755452055,7.56839568395635,-0.00370313963464376,0.00343674391230771,-0.000266395722336053
"84","England and Wales","Females",1925,9.55709508890276,-0.0116885275529248,0.00900904445711281,0.428459429507467,0.345717114720487,7.54426093707358,-0.00500805984710848,0.00311458085610164,-0.00189347899100684
"85","England and Wales","Females",1926,9.54784628843644,-0.00996950963666845,0.00870236157071955,0.430326717708293,0.341807271839719,7.52413374783307,-0.00429014635910873,0.00297453046705046,-0.00131561589205826
"86","England and Wales","Females",1927,9.56691559851221,-0.00352188707588938,0.0109234638082615,0.431520004142181,0.338122865710093,7.52477901263291,-0.00151976472557608,0.00369347288632985,0.00217370816075377
"87","England and Wales","Females",1928,9.63380019356513,0.00590115469796317,0.0163038913992178,0.432022970364821,0.334166043879124,7.55896294255004,0.00254943438119637,0.00544820688871147,0.00799764126990784
"88","England and Wales","Females",1929,9.74796569134155,0.0127605638927394,0.0245081699152007,0.432563102110056,0.328867612278366,7.62368190376463,0.00551974910211691,0.00805994332132455,0.0135796924234415
"89","England and Wales","Females",1930,9.89906057104647,0.0159711300992847,0.0334637129938904,0.433736564664164,0.321639638422465,7.70985718057107,0.00692726310306817,0.010763256547628,0.0176905196506962
"90","England and Wales","Females",1931,10.0748682655512,0.0155450856520845,0.04281872818588,0.436068218519401,0.312060929987525,7.80750199206485,0.006778717807036,0.0133620521385688,0.0201407699456048
"91","England and Wales","Females",1932,10.2581986568265,0.0114929360039005,0.0513474887209156,0.439913028123396,0.300117599817129,7.90431248029027,0.00505589227950425,0.0154102850715583,0.0204661773510625
"92","England and Wales","Females",1933,10.4167729098367,0.00472449207862182,0.052696102872683,0.444777606185109,0.287509472999477,7.98197607305663,0.00210134827716992,0.0151506287660513,0.0172519770432213
"93","England and Wales","Females",1934,10.5332931084463,-0.000149906358562349,0.0452006657779118,0.449377329533817,0.276604171054389,8.03428785086905,-6.73645190908874e-05,0.0125026926886058,0.0124353281695149
"94","England and Wales","Females",1935,10.6122759560888,-0.00167093547277607,0.0338785857829606,0.452837488212295,0.268475283025986,8.06689221995266,-0.00075666222245674,0.0090955629066005,0.00833890068414376
"95","England and Wales","Females",1936,10.6636548671157,0.000165913690484084,0.0202853906948157,0.454459956589471,0.263767153447575,8.08783888648177,7.54011285749957e-05,0.00535061976014346,0.00542602088871845
"96","England and Wales","Females",1937,10.7029508159051,0.00536076751460684,0.00672194849608568,0.453757086414122,0.262639460321349,8.10757661358113,0.00243248624837147,0.00176544892531985,0.00419793517369132
"97","England and Wales","Females",1938,10.763001169212,0.0134502780565852,0.00142020979332887,0.451109627405518,0.263439636030961,8.14383546805817,0.00606754992260674,0.000374139551042164,0.00644168947364891
"98","England and Wales","Females",1939,10.861846824377,0.0206937311890561,0.0047672395862408,0.447540771463739,0.264118042821705,8.2038239012724,0.00926128842081341,0.00125911398918007,0.0105204024099935
"99","England and Wales","Females",1940,10.9923765025888,0.0252482910154972,0.00954126499551051,0.443655312253865,0.264086653880171,8.28148904484223,0.0112015384343569,0.00251972074644838,0.0137212591808053
"100","England and Wales","Females",1941,11.1430922729841,0.0271248390950116,0.0139731600602926,0.439884389028399,0.263171485610518,8.36891729898941,0.0119317932728028,0.00367733729174075,0.0156091305645436
"101","England and Wales","Females",1942,11.3010040845728,0.0263509306495507,0.0175603794586747,0.436607940915511,0.26133501947936,8.45774194272698,0.0115050255721078,0.00458914210789771,0.0160941676800055
"102","England and Wales","Females",1943,11.4473130780962,0.0230496526590388,0.0180695228614371,0.433967047544909,0.25907138769157,8.53736335188111,0.0100027897113787,0.00468129636263705,0.0146840860740158
"103","England and Wales","Females",1944,11.5673660746329,0.0187769625989405,0.0147224952560364,0.431747254098723,0.257180856280236,8.60076042488986,0.00810690204240696,0.00378634393652915,0.0118932459789361
"104","England and Wales","Females",1945,11.6503016676631,0.01472098660007,0.00708195515740081,0.429473051888443,0.256642237344353,8.64374605597217,0.00632226704194093,0.00181752881636772,0.00813979585830865
"105","England and Wales","Females",1946,11.6828519234137,0.0109292569467569,-0.00576620996537044,0.426559747246624,0.258641851006445,8.66100786800296,0.00466198108080201,-0.00149138321873522,0.00317059786206679
"106","England and Wales","Females",1947,11.6556370879809,0.00742404753753385,-0.0221537805512412,0.422540581136543,0.264061908053909,8.64876557800727,0.00313696136089487,-0.00584996956296832,-0.00271300820207344
"107","England and Wales","Females",1948,11.5759297895223,0.00423810008984104,-0.0357211029857615,0.417514293626672,0.272448814056293,8.61033031920641,0.00176946736532912,-0.00973217214525345,-0.00796270477992433
"108","England and Wales","Females",1949,11.4582483741235,0.00201417810115057,-0.0449043080474644,0.411696542568302,0.283061268200719,8.55290495227182,0.000829230160360478,-0.012710670383591,-0.0118814402232306
"109","England and Wales","Females",1950,11.320585559812,0.00148489730934419,-0.0497386731342234,0.405292735666432,0.295174580415301,8.48615423888495,0.00060181809268783,-0.0146815919728082,-0.0140797738801204
"110","England and Wales","Females",1951,11.1831048173968,0.00268192752502687,-0.0497452569550657,0.398607514913999,0.307842389204021,8.42085708522307,0.00106903646593041,-0.0153136987526154,-0.014244662286685
"111","England and Wales","Females",1952,11.0619223077948,0.00560544891255899,-0.0464981034416729,0.391824996279069,0.320397596208686,8.36610392533709,0.00219635499930594,-0.0148978805709748,-0.0127015255716689
"112","England and Wales","Females",1953,10.95960476594,0.0102469219609474,-0.0443442217116789,0.384662742447632,0.333274681916836,8.3248780029806,0.00394160910314489,-0.0147788063858094,-0.0108371972826645
"113","England and Wales","Females",1954,10.870553270605,0.0152487593568046,-0.0440113308608502,0.376892402540892,0.347017585248651,8.29493831022529,0.00574714154975401,-0.0152727057589117,-0.00952556420915766
"114","England and Wales","Females",1955,10.7828588037613,0.0182222587929652,-0.0447335803977253,0.368637592403729,0.36174204203716,8.26862156659301,0.00671740960959636,-0.0161820167207066,-0.00946460711111026
"115","England and Wales","Females",1956,10.6911693892216,0.0189264606271114,-0.0445360181308716,0.360285549310693,0.376955014906882,8.24103784426679,0.00681893026354603,-0.0167880753784159,-0.00996914511486985
"116","England and Wales","Females",1957,10.5925240437125,0.017362972938594,-0.0431379795678957,0.352273964676395,0.392017101809674,8.20848124420868,0.00611652331564746,-0.0169108257281314,-0.0107943024124839
"117","England and Wales","Females",1958,10.4841648516272,0.0135342007914854,-0.040871633540181,0.345013848930177,0.406329563964982,8.16743889194894,0.00466948670726422,-0.0166073530349183,-0.011937866327654
"118","England and Wales","Females",1959,10.3651211911142,0.00850043844526066,-0.0383923143287484,0.338705942766025,0.419592061114972,8.11635742276705,0.00287914901752658,-0.0161091103001734,-0.0132299612826468
"119","England and Wales","Females",1960,10.2418349609917,0.00515557497592691,-0.0360342018508975,0.333141790498431,0.431969539797333,8.06004692314997,0.0017175374785292,-0.0155656775904964,-0.0138481401119672
"120","England and Wales","Females",1961,10.118711620529,0.00398666399952227,-0.0344623586457758,0.327956143630165,0.443937145362502,8.00274759003308,0.00130745095123254,-0.0152991211196645,-0.0139916701684319
"121","England and Wales","Females",1962,9.9989288562256,0.00499366946624832,-0.0337399992184145,0.322765204531819,0.456030883292442,7.94801711514918,0.00161178274663794,-0.0153864816458599,-0.0137746988992219
"122","England and Wales","Females",1963,9.88276258581172,0.00817774519921049,-0.0343638311733723,0.317104647759763,0.468994869123221,7.89784503210759,0.00259320101086474,-0.0161164605037282,-0.0135232594928635
"123","England and Wales","Females",1964,9.75893666872715,0.0128879421460494,-0.0384799452250833,0.310256409255658,0.484280574867433,7.84740266885126,0.00399856665292796,-0.0186350899944707,-0.0146365233415427
"124","England and Wales","Females",1965,9.60751087825591,0.0162888775838725,-0.0460809599572246,0.301777386550935,0.503021814323489,7.78400311900824,0.00491561490710914,-0.0231797280834512,-0.018264113176342
"125","England and Wales","Females",1966,9.41105424744112,0.0176143055429637,-0.0559554794590634,0.291462985545067,0.525877678802682,7.694843001454,0.00513391808185523,-0.0294257376542234,-0.0242918195723682
"126","England and Wales","Females",1967,9.16302042986097,0.0168870397164201,-0.0656838249584181,0.27947055663168,0.552641590704349,7.57238121092481,0.00471943038940921,-0.0362996135085662,-0.031580183119157
"127","England and Wales","Females",1968,8.86424053644904,0.0141527432144945,-0.0740410578066557,0.26617745357817,0.582586462798711,7.41299435498636,0.00376714114997988,-0.0431353179694544,-0.0393681768194745
"128","England and Wales","Females",1969,8.52666396953221,0.00981710207387099,-0.0793358633696375,0.252244441976821,0.614288868951818,7.22022611661488,0.00247630943445308,-0.0487351377766506,-0.0462588283421975
"129","England and Wales","Females",1970,8.16805355342975,0.00630769098892951,-0.0817381083912897,0.238137731340964,0.646690426316229,7.00448444151004,0.00150209922210351,-0.0528592521618453,-0.0513571529397418
"130","England and Wales","Females",1971,7.80634590601991,0.00459923351089559,-0.0815427269644433,0.22420615568632,0.67895799292611,6.77811748683757,0.0010311764645816,-0.0553640862375002,-0.0543329097729186
"131","England and Wales","Females",1972,7.4610567396944,0.0046009466455491,-0.0780839924640593,0.210908026848292,0.709963887664701,6.55527625745487,0.000970376578647027,-0.0554368148541647,-0.0544664382755177
"132","England and Wales","Females",1973,7.1515911787432,0.00620781161989343,-0.0709665285339449,0.198745798571011,0.73842976988768,6.35102123993624,0.00123377647777412,-0.0524037973350484,-0.0511700208572743
"133","England and Wales","Females",1974,6.90779454668355,0.00920524982213579,-0.057350080290266,0.188628498744587,0.762003054401014,6.18848377888518,0.00173637245451835,-0.0437009363513261,-0.0419645638968077
"134","England and Wales","Females",1975,6.7550542226753,0.0121073984808739,-0.037540817364953,0.18146411106091,0.778301498525747,6.08795791481983,0.002197058302592,-0.0292180744110243,-0.0270210161084323
"135","England and Wales","Females",1976,6.70649537624423,0.0140205672440176,-0.0141962462833138,0.177777079985201,0.785895627510446,6.0607070990246,0.0024925355043776,-0.0111567678811177,-0.00866423237674011
"136","England and Wales","Females",1977,6.73823077777267,0.0149897489281032,0.00388534814250669,0.176774644975493,0.786720402208638,6.09068615893049,0.00264980754503722,0.00305668265339345,0.00570649019843066
"137","England and Wales","Females",1978,6.82107670471008,0.0150247784585991,0.0152999174072327,0.177506180179711,0.783180220888355,6.15675950234205,0.00266699103223233,0.0119825926945701,0.0146495837268024
"138","England and Wales","Females",1979,6.93136806433761,0.0141296199533867,0.021366501734284,0.179246223038211,0.77714891146418,6.24128587355561,0.0025326810096099,0.0166049535645963,0.0191376345742062
"139","England and Wales","Females",1980,7.06520572367031,0.0129080124969164,0.0264795429045634,0.18188664629086,0.768925067124624,6.34094185554531,0.00234779510334464,0.0203607843053207,0.0227085794086654
"140","England and Wales","Females",1981,7.22310387580205,0.0119970018986314,0.0314937767353611,0.185396462415563,0.758594254777975,6.45590118409245,0.00222420171159906,0.0238909980927051,0.0261151998043042
"141","England and Wales","Females",1982,7.39959501541133,0.0114406623220951,0.0351174962308199,0.189544237861953,0.746750679877702,6.58224868763175,0.00216851162047749,0.0262240141859674,0.0283925258064449
"142","England and Wales","Females",1983,7.58649343454901,0.0112577650584631,0.036826837502263,0.194011475449483,0.734205721468112,6.71444493823219,0.00218413560925607,0.027038474797738,0.029222610406994
"143","England and Wales","Females",1984,7.77309478575844,0.0114587889009547,0.0361655367162884,0.198402203348814,0.721963348453361,6.84563904082516,0.00227344896565835,0.0261101919863046,0.0283836409519629
"144","England and Wales","Females",1985,7.94310142267442,0.0118431212443287,0.0321096367327155,0.202166579197771,0.711387225423086,6.96546229193525,0.00239428330899038,0.0228423853846297,0.02523666869362
"145","England and Wales","Females",1986,8.0808985597675,0.0120794531629564,0.0250006341836036,0.204820458544509,0.70362889997471,7.06391052471225,0.00247411913580364,0.0175911687292791,0.0200652878650828
"146","England and Wales","Females",1987,8.18779638022336,0.0121248672583001,0.0183820695056169,0.206428054803801,0.69843649086139,7.14186561102813,0.0025029127628852,0.0128387081202733,0.0153416208831585
"147","England and Wales","Females",1988,8.27088765245571,0.0119744513164088,0.0133949052775451,0.20723100203217,0.695104000192521,7.20363788412255,0.00248147754508484,0.00931085224062152,0.0117923297857064
"148","England and Wales","Females",1989,8.34097820022363,0.0116245453581897,0.0107330365679486,0.207577294495852,0.692651084573147,7.25567635956841,0.00241299167519733,0.00743424941955283,0.00984724109475017
"149","England and Wales","Females",1990,8.42026688638466,0.011240750636799,0.0125625309760558,0.208129988019768,0.689283284715905,7.31167651337129,0.00233953729537018,0.00865914261552102,0.0109986799108912
"150","England and Wales","Females",1991,8.53590528307843,0.011225473482948,0.0196438606320762,0.20963263565599,0.682990807339642,7.38865350673319,0.00235322559271682,0.0134165762323691,0.015769801825086
"151","England and Wales","Females",1992,8.71060038650026,0.0116136638303149,0.0309506591727127,0.212660730287793,0.672174504347715,7.50022303739542,0.00246977023147168,0.0208042439886532,0.0232740142201249
"152","England and Wales","Females",1993,8.9388317588976,0.012384970528551,0.0408341104756367,0.216928087671208,0.657456183656988,7.64175282331356,0.00268664797262285,0.02684663843634,0.0295332864089628
"153","England and Wales","Females",1994,9.21014339193096,0.0135293557704615,0.0483669148347055,0.222001253279645,0.639837908949547,7.80551609046021,0.00300353393710865,0.0309469856501788,0.0339505195872874
"154","England and Wales","Females",1995,9.52806678845764,0.0149432464757407,0.056355403358307,0.227869483367073,0.619238793424704,7.99216888100298,0.00340510985425387,0.0348974519785606,0.0383025618328144
"155","England and Wales","Females",1996,9.90067235197679,0.016291147045818,0.0658283075835612,0.234703545904676,0.595196211161279,8.20456434305539,0.00382358997850798,0.0391807592608949,0.0430043492394029
"156","England and Wales","Females",1997,10.3311879148663,0.0175292618651124,0.0759598073071864,0.242522876127806,0.567638985373615,8.44221693040409,0.00425124700392452,0.0431177479490265,0.0473689949529511
"157","England and Wales","Females",1998,10.7937276752689,0.0187175448147223,0.0812518213619466,0.250542759235813,0.538650997932564,8.68918370109494,0.00468954532400051,0.0437663746604509,0.0484559199844514
"158","England and Wales","Females",1999,11.2449772257266,0.0199197813637648,0.0783168675952513,0.257581402396516,0.511469490539852,8.92285481229226,0.00513096521911052,0.0400566883696203,0.0451876535887308
"159","England and Wales","Females",2000,11.639632511533,0.0211790335666019,0.0665054071408501,0.262527390658253,0.48928280549057,9.1227753165318,0.00556007641890355,0.0325399521861677,0.0381000286050713
"160","England and Wales","Females",2001,11.9692152537387,0.0224883000185056,0.0528205178345217,0.265331377799254,0.472531849219851,9.28833285103899,0.00596685162827308,0.0249593769690966,0.0309262285973697
"161","England and Wales","Females",2002,12.2391198459352,0.0238718378612704,0.0399999779177869,0.266305553782049,0.460693028015541,9.42518956657801,0.00635720300144088,0.0184277109475,0.0247849139489409
"162","England and Wales","Females",2003,12.457617705327,0.0253644800608344,0.0287028333882865,0.265803679744859,0.453090657611735,9.53957536968879,0.00674197213498489,0.0130049856552188,0.0197469577902037
"163","England and Wales","Females",2004,12.6358405487725,0.0269928391295844,0.0195879648559352,0.264211814074521,0.448902838124146,9.63836197267469,0.00713182699344921,0.00879309301690532,0.0159249200103545
"164","England and Wales","Females",2005,12.7855499309401,0.0287022440150273,0.0128655051441539,0.261896264123878,0.447287142245803,9.72802578759595,0.00751701047950759,0.00575457502947727,0.0132715855089849
"165","England and Wales","Females",2006,12.9117189239847,0.0297704142541791,0.00760321922186089,0.259072601158669,0.447640383601616,9.81001326168341,0.00771269865840129,0.00340350796908099,0.0111162066274823
"166","England and Wales","Females",2007,13.0202965227211,0.0297437732346122,0.00421624797076736,0.255988423395631,0.449167195544637,9.88506339731117,0.00761406161616554,0.00189380027675034,0.00950786189291588
"167","England and Wales","Females",2008,13.130285947966,0.0285880735860598,0.00510795524449622,0.253163218439289,0.450248597822729,9.95960591040557,0.00723744871802612,0.00229984968657567,0.00953729840460179
"168","England and Wales","Females",2009,13.2653320183455,0.02628144173622,0.0109668403752585,0.251186282302719,0.449021910096558,10.0419986002496,0.0066015376432766,0.00492435161302264,0.0115258892562992
"169","England and Wales","Females",2010,13.4481053112213,0.0228266154219049,0.0215074527720703,0.25059558794036,0.443753520475164,10.1399310782599,0.00572024911234074,0.00954400788405955,0.0152642569964003
"170","England and Wales","Females",2011,13.6927425368504,0.0187742174176561,0.0350073845146346,0.251727143858447,0.433489267253017,10.2582919469091,0.00472598012872408,0.0151753254616936,0.0199013055904176
"171","England and Wales","Females",2012,14.0140505588825,0.0146569153906424,0.0517226331686238,0.25490975923181,0.417438415378265,10.4028412912725,0.00373619077330966,0.0215910140291016,0.0253272048024113
"172","England and Wales","Females",2013,14.4266060280614,0.0105388914200016,0.0722943804563416,0.26044936548144,0.39487343981311,10.5782672081031,0.00274484758321721,0.0285471306899533,0.0312919782731705
"173","England and Wales","Females",2014,14.9334603277194,0.00648060529175063,0.0956401885170426,0.26841944226433,0.365820648269374,10.783527030959,0.00173952045794697,0.0349871557639096,0.0367266762218566
"174","England and Wales","Females",2015,15.5315766092953,0.00259144060533171,0.12211468123005,0.278780733334607,0.330711699404988,11.0147820328642,0.000722443712347452,0.0403847537518883,0.0411071974642358
"175","England and Wales","Females",2016,16.210096575919,0.000819735697952998,0.150482267696387,0.290917149418582,0.291009790018853,11.2664622680356,0.000238475172525138,0.0437918131238864,0.0440302882964115
