"","Year","country","Sex","Age","Mx","Dx","Nx","delta","sdelta"
"19553",2001,"England and Wales","Females",82,0.0686296430120357,8986.29476746366,130938.97,0.0505433333333333,0.0500455236928794
"19554",2001,"England and Wales","Females",83,0.0770352038285677,8756.95907711555,113674.77,0.0505433333333333,0.0500455236928794
"19555",2001,"England and Wales","Females",84,0.0865135405227422,9797.28040002847,113245.63,0.0505433333333333,0.0500455236928794
"19556",2001,"England and Wales","Females",85,0.0971277313096279,10923.4469910818,112464.76,0.0505433333333333,0.0500455236928794
"19557",2001,"England and Wales","Females",86,0.108922673383581,11577.2330160644,106288.55,0.0505433333333333,0.0500455236928794
"19558",2001,"England and Wales","Females",87,0.121966490581472,11847.4846085754,97137.21,0.0505433333333333,0.0500455236928794
"19559",2001,"England and Wales","Females",88,0.136387546249958,11463.411450822,84050.28,0.0505433333333333,0.0500455236928794
"19560",2001,"England and Wales","Females",89,0.152335535621431,10832.9272630612,71112.28,0.0505433333333333,0.0500455236928794
"19561",2001,"England and Wales","Females",90,0.169981015026341,10124.715182826,59563.8,0.0505433333333333,0.0500455236928794
"19562",2001,"England and Wales","Females",91,0.189517662462264,9365.41896319383,49417.13,0.0505433333333333,0.0500455236928794
"19563",2001,"England and Wales","Females",92,0.211055296877147,8504.99238369495,40297.46,0.0505433333333333,0.0500455236928794
"19564",2001,"England and Wales","Females",93,0.234475331712624,7388.96719893363,31512.77,0.0505433333333333,0.0500455236928794
"19565",2001,"England and Wales","Females",94,0.259520489241992,6146.14848577622,23682.71,0.0505433333333333,0.0500455236928794
"19566",2001,"England and Wales","Females",95,0.285784706945829,4953.28055557357,17332.21,0.0505433333333333,0.0500455236928794
"19567",2001,"England and Wales","Females",96,0.31269478912831,3867.03704513988,12366.81,0.0505433333333333,0.0500455236928794
"19568",2001,"England and Wales","Females",97,0.339868871863973,2978.26072807784,8762.97,0.0505433333333333,0.0500455236928794
"19569",2001,"England and Wales","Females",98,0.367757829050074,2207.36339668094,6002.22,0.0505433333333333,0.0500455236928794
"19570",2001,"England and Wales","Females",99,0.397160305190958,1551.11354352634,3905.51,0.0505433333333333,0.0500455236928794
"19571",2001,"England and Wales","Females",100,0.429157490141895,1052.44866252438,2452.36,0.0505433333333333,0.0500455236928794
"19572",2001,"England and Wales","Females",101,0.465165488959012,692.361617076373,1488.42,0.0505433333333333,0.0500455236928794
"19573",2001,"England and Wales","Females",102,0.506092473007194,428.569227991952,846.82,0.0505433333333333,0.0500455236928794
"19574",2001,"England and Wales","Females",103,0.550040388086147,261.285685552562,475.03,0.0505433333333333,0.0500455236928794
"19575",2001,"England and Wales","Females",104,0.593706899247727,158.240699856497,266.53,0.0505433333333333,0.0500455236928794
"19576",2001,"England and Wales","Females",105,0.632751131256998,86.3705294165802,136.5,0.0505433333333333,0.0500455236928794
"19577",2001,"England and Wales","Females",106,0.661984144832652,44.2205408748211,66.8,0.0505433333333333,0.0500455236928794
"19578",2001,"England and Wales","Females",107,0.681058559505977,22.4885536348874,33.02,0.0505433333333333,0.0500455236928794
"19579",2001,"England and Wales","Females",108,0.711546770207993,10.6660860854178,14.99,0.0505433333333333,0.0500455236928794
"19580",2001,"England and Wales","Females",109,0.785529279441061,4.05333108191588,5.16,0.0505433333333333,0.0500455236928794
"19581",2001,"England and Wales","Females",110,0.953496347588956,1.68768853523245,1.77,0.0505433333333333,0.0500455236928794
"19582",2001,"England and Wales","Males",50,0.00395186750911972,1294.0376722263,327449.66,0.0505433333333333,0.0500455236928794
"19583",2001,"England and Wales","Males",51,0.00430973285159479,1444.77212887651,335234.73,0.0505433333333333,0.0500455236928794
"19584",2001,"England and Wales","Males",52,0.0046909171439055,1637.90976056151,349166.21,0.0505433333333333,0.0500455236928794
"19585",2001,"England and Wales","Males",53,0.00510996286476762,1874.47009941045,366826.56,0.0505433333333333,0.0500455236928794
"19586",2001,"England and Wales","Males",54,0.00558628937859732,2160.03688347614,386667.56,0.0505433333333333,0.0500455236928794
"19587",2001,"England and Wales","Males",55,0.00614565179531819,2006.65548529565,326516.3,0.0505433333333333,0.0500455236928794
"19588",2001,"England and Wales","Males",56,0.00681574106592471,2137.93289513196,313675.78,0.0505433333333333,0.0500455236928794
"19589",2001,"England and Wales","Males",57,0.0076031783271677,2298.52086977058,302310.53,0.0505433333333333,0.0500455236928794
"19590",2001,"England and Wales","Males",58,0.00850392112239839,2471.86494156752,290673.55,0.0505433333333333,0.0500455236928794
"19591",2001,"England and Wales","Males",59,0.00950583375492399,2520.6779065939,265171.68,0.0505433333333333,0.0500455236928794
"19592",2001,"England and Wales","Males",60,0.010585543063558,2626.81172064437,248150.87,0.0505433333333333,0.0500455236928794
"19593",2001,"England and Wales","Males",61,0.0117138546419944,2969.34805880137,253490.26,0.0505433333333333,0.0500455236928794
"19594",2001,"England and Wales","Males",62,0.0128979792137532,3284.00337095493,254613.79,0.0505433333333333,0.0500455236928794
"19595",2001,"England and Wales","Males",63,0.0141680013171677,3585.37013980392,253061.11,0.0505433333333333,0.0500455236928794
"19596",2001,"England and Wales","Males",64,0.0155664979129616,3807.05901133329,244567.47,0.0505433333333333,0.0500455236928794
"19597",2001,"England and Wales","Males",65,0.0171513772724188,4052.78898043051,236295.25,0.0505433333333333,0.0500455236928794
"19598",2001,"England and Wales","Males",66,0.0189937076662958,4315.89175905784,227227.45,0.0505433333333333,0.0500455236928794
"19599",2001,"England and Wales","Males",67,0.0211332440643283,4619.30448758087,218580,0.0505433333333333,0.0500455236928794
"19600",2001,"England and Wales","Males",68,0.0235886473571773,5032.59191579143,213348.05,0.0505433333333333,0.0500455236928794
"19601",2001,"England and Wales","Males",69,0.0263725873832107,5557.45129704307,210728.33,0.0505433333333333,0.0500455236928794
"19602",2001,"England and Wales","Males",70,0.0294881588929709,6083.90169604453,206316.77,0.0505433333333333,0.0500455236928794
"19603",2001,"England and Wales","Males",71,0.0329278446805348,6531.90873258023,198370.37,0.0505433333333333,0.0500455236928794
"19604",2001,"England and Wales","Males",72,0.0367045958482424,6927.09834240089,188725.64,0.0505433333333333,0.0500455236928794
"19605",2001,"England and Wales","Males",73,0.0408509844343531,7350.84542399205,179942.92,0.0505433333333333,0.0500455236928794
"19606",2001,"England and Wales","Males",74,0.0454042371490538,7851.66619192343,172928.05,0.0505433333333333,0.0500455236928794
"19607",2001,"England and Wales","Males",75,0.0504067682748475,8314.16444093198,164941.43,0.0505433333333333,0.0500455236928794
"19608",2001,"England and Wales","Males",76,0.0559070086999157,8676.99808710276,155204.12,0.0505433333333333,0.0500455236928794
"19609",2001,"England and Wales","Males",77,0.0619593843555087,9011.89331949378,145448.4,0.0505433333333333,0.0500455236928794
"19610",2001,"England and Wales","Males",78,0.0686252376639759,9440.02730284738,137559.12,0.0505433333333333,0.0500455236928794
"19611",2001,"England and Wales","Males",79,0.0759746831932964,10024.9103503932,131950.67,0.0505433333333333,0.0500455236928794
"19612",2001,"England and Wales","Males",80,0.0840881003796447,10749.8547060119,127840.38,0.0505433333333333,0.0500455236928794
"19613",2001,"England and Wales","Males",81,0.0930569923435656,9840.996554834,105752.36,0.0505433333333333,0.0500455236928794
"19614",2001,"England and Wales","Males",82,0.102964087085153,7668.20611110932,74474.57,0.0505433333333333,0.0500455236928794
"19615",2001,"England and Wales","Males",83,0.113873727343626,6955.49836513057,61080.8,0.0505433333333333,0.0500455236928794
"19616",2001,"England and Wales","Males",84,0.125845268448381,7280.20541010963,57850.45,0.0505433333333333,0.0500455236928794
"19617",2001,"England and Wales","Males",85,0.138931405551029,7550.21334153009,54344.9,0.0505433333333333,0.0500455236928794
"19618",2001,"England and Wales","Males",86,0.153176366066736,7358.99547968877,48042.63,0.0505433333333333,0.0500455236928794
"19619",2001,"England and Wales","Males",87,0.168657617265759,6931.92589104069,41100.58,0.0505433333333333,0.0500455236928794
"19620",2001,"England and Wales","Males",88,0.185519975557023,6204.1163529836,33441.77,0.0505433333333333,0.0500455236928794
"19621",2001,"England and Wales","Males",89,0.203940635066829,5399.54245106113,26476.05,0.0505433333333333,0.0500455236928794
"19622",2001,"England and Wales","Males",90,0.224131593387505,4588.13285007353,20470.71,0.0505433333333333,0.0500455236928794
"19623",2001,"England and Wales","Males",91,0.246344618569406,3841.88474302247,15595.57,0.0505433333333333,0.0500455236928794
"19624",2001,"England and Wales","Males",92,0.270717548505989,3151.46900414147,11641.17,0.0505433333333333,0.0500455236928794
"19625",2001,"England and Wales","Males",93,0.297078954294276,2470.16100153467,8314.83,0.0505433333333333,0.0500455236928794
"19626",2001,"England and Wales","Males",94,0.325098782839845,1862.62746837826,5729.42,0.0505433333333333,0.0500455236928794
"19627",2001,"England and Wales","Males",95,0.354284873048811,1356.11037996385,3827.74,0.0505433333333333,0.0500455236928794
"19628",2001,"England and Wales","Males",96,0.383964620089936,956.670888831281,2491.56,0.0505433333333333,0.0500455236928794
"19629",2001,"England and Wales","Males",97,0.413616406663191,647.51234846716,1565.49,0.0505433333333333,0.0500455236928794
"19630",2001,"England and Wales","Males",98,0.443445297847617,414.009398976493,933.62,0.0505433333333333,0.0500455236928794
"19631",2001,"England and Wales","Males",99,0.473908287205169,260.7585568689,550.23,0.0505433333333333,0.0500455236928794
"19632",2001,"England and Wales","Males",100,0.505634511762348,161.93450873701,320.26,0.0505433333333333,0.0500455236928794
"19633",2001,"England and Wales","Males",101,0.539439944884799,94.3534407598003,174.91,0.0505433333333333,0.0500455236928794
"19634",2001,"England and Wales","Males",102,0.575698471875237,48.6465208734575,84.5,0.0505433333333333,0.0500455236928794
"19635",2001,"England and Wales","Males",103,0.612781523171038,26.7969360082695,43.73,0.0505433333333333,0.0500455236928794
"19636",2001,"England and Wales","Males",104,0.64821096436974,16.1274887935191,24.88,0.0505433333333333,0.0500455236928794
"19637",2001,"England and Wales","Males",105,0.678998359011445,7.55725173579738,11.13,0.0505433333333333,0.0500455236928794
"19638",2001,"England and Wales","Males",106,0.701785244505176,3.09487292826783,4.41,0.0505433333333333,0.0500455236928794
"19639",2001,"England and Wales","Males",107,0.719095375206661,1.76178366925632,2.45,0.0505433333333333,0.0500455236928794
"19640",2001,"England and Wales","Males",108,0.758870110369216,1.13830516555382,1.5,0.0505433333333333,0.0500455236928794
"19641",2001,"England and Wales","Males",109,0.864014649691086,0.587529961789938,0.68,0.0505433333333333,0.0500455236928794
"19642",2001,"England and Wales","Males",110,1.1117867380204,0.000011117867380204,0.00001,0.0505433333333333,0.0500455236928794
"19643",2002,"England and Wales","Females",50,0.00256978974238447,841.671773060934,327525.54,0.0504675,0.0502491432596239
"19644",2002,"England and Wales","Females",51,0.00279509240321755,929.644910266828,332598.99,0.0504675,0.0502491432596239
"19645",2002,"England and Wales","Females",52,0.00303786140667444,1034.71190842907,340605.37,0.0504675,0.0502491432596239
"19646",2002,"England and Wales","Females",53,0.00330332615615884,1169.86991914359,354149.08,0.0504675,0.0502491432596239
"19647",2002,"England and Wales","Females",54,0.00359819895584431,1333.45421221702,370589.35,0.0504675,0.0502491432596239
